dataset,image_id,method,accuracy,precision,recall,specificity,f1_score,iou,false_positive_rate,false_negative_rate,balanced_accuracy,dice
DRIVE,26,APSRG Baseline,0.9142217404439074,0.7906844646407271,0.4050043642711667,0.9850806696491832,0.5356421356421357,0.3657863618446985,0.0149193303508168,0.5949956357288333,0.6950425169601749,0.5356421356421357
DRIVE,26,CA-APSRG,0.9141728715369716,0.7910585890225671,0.4041315100378236,0.985146460454665,0.5349637724767109,0.365153954848674,0.0148535395453349,0.5958684899621763,0.6946389852462443,0.5349637724767109
DRIVE,27,APSRG Baseline,0.9082238199327556,0.8209342560553633,0.3590863747377111,0.9885436844356116,0.4996290712422523,0.3330037003955595,0.0114563155643883,0.6409136252622889,0.6738150295866614,0.4996290712422523
DRIVE,27,CA-APSRG,0.9082238199327556,0.8209342560553633,0.3590863747377111,0.9885436844356116,0.4996290712422523,0.3330037003955595,0.0114563155643883,0.6409136252622889,0.6738150295866614,0.4996290712422523
DRIVE,28,APSRG Baseline,0.8886097999797649,0.9480806766428108,0.2262100655096401,0.9979550835904428,0.3652679600942498,0.2234421000981354,0.0020449164095572,0.7737899344903598,0.6120825745500414,0.3652679600942498
DRIVE,28,CA-APSRG,0.8885526136358638,0.947992700729927,0.2258064516129032,0.9979550835904428,0.3647350868834783,0.2230434249263984,0.0020449164095572,0.7741935483870968,0.611880767601673,0.3647350868834783
DRIVE,29,APSRG Baseline,0.9226207497283434,0.810728063192701,0.4773235272910808,0.9845117777633022,0.6008758991581383,0.4294657627558467,0.0154882222366977,0.5226764727089191,0.7309176525271915,0.6008758991581383
DRIVE,29,CA-APSRG,0.9226207497283434,0.810728063192701,0.4773235272910808,0.9845117777633022,0.6008758991581383,0.4294657627558467,0.0154882222366977,0.5226764727089191,0.7309176525271915,0.6008758991581383
DRIVE,30,APSRG Baseline,0.905037864287003,0.9045197740112996,0.1856088418286509,0.997482396639223,0.3080129541154968,0.1820421467556094,0.002517603360777,0.8143911581713491,0.591545619233937,0.3080129541154968
DRIVE,30,CA-APSRG,0.905037864287003,0.9045197740112996,0.1856088418286509,0.997482396639223,0.3080129541154968,0.1820421467556094,0.002517603360777,0.8143911581713491,0.591545619233937,0.3080129541154968
DRIVE,31,APSRG Baseline,0.9157799043482462,0.6740812379110251,0.0700608131879177,0.996756559065273,0.1269292055542909,0.0677653006659861,0.0032434409347269,0.9299391868120822,0.5334086861265954,0.1269292055542909
DRIVE,31,CA-APSRG,0.9157799043482462,0.6740812379110251,0.0700608131879177,0.996756559065273,0.1269292055542909,0.0677653006659861,0.0032434409347269,0.9299391868120822,0.5334086861265954,0.1269292055542909
DRIVE,32,APSRG Baseline,0.9153078099438082,0.8822903569010543,0.338403323935302,0.9938531628179486,0.4891808553425392,0.3237851843964079,0.0061468371820514,0.6615966760646981,0.6661282433766252,0.4891808553425392
DRIVE,32,CA-APSRG,0.9153078099438082,0.8822903569010543,0.338403323935302,0.9938531628179486,0.4891808553425392,0.3237851843964079,0.0061468371820514,0.6615966760646981,0.6661282433766252,0.4891808553425392
DRIVE,33,APSRG Baseline,0.9257128805908544,0.8687013673793156,0.4310131564151579,0.9913557711915408,0.5761599358653172,0.4046521448428757,0.0086442288084592,0.568986843584842,0.7111844638033494,0.5761599358653172
DRIVE,33,CA-APSRG,0.925668970483626,0.8686021017615484,0.4306383297724802,0.9913557711915408,0.5758031373728262,0.404300242812401,0.0086442288084592,0.5693616702275198,0.7109970504820106,0.5758031373728262
DRIVE,34,APSRG Baseline,0.8799251352950005,0.8631624053706614,0.1871651128937343,0.9950683380093176,0.3076257381388719,0.181771694991728,0.0049316619906823,0.8128348871062657,0.5911167254515259,0.3076257381388719
DRIVE,34,CA-APSRG,0.8797794669421123,0.8627225732337737,0.1860810852665159,0.9950786337546008,0.3061323278387812,0.1807297776975603,0.004921366245399,0.8139189147334841,0.5905798595105585,0.3061323278387812
DRIVE,35,APSRG Baseline,0.8995765354980979,0.9236776189774568,0.2191038725010485,0.9973974295848952,0.3541907963501793,0.2152076896670099,0.0026025704151049,0.7808961274989515,0.6082506510429718,0.3541907963501793
DRIVE,35,CA-APSRG,0.8995018581481774,0.9234859675036928,0.2185097162029917,0.9973974295848952,0.3534000339155503,0.2146240988671472,0.0026025704151049,0.7814902837970082,0.6079535728939434,0.3534000339155503
DRIVE,36,APSRG Baseline,0.8933574512470458,0.867116123747716,0.3835135436406198,0.9889773327131232,0.5318133513670177,0.3622246203247967,0.0110226672868768,0.6164864563593803,0.6862454381768714,0.5318133513670177
DRIVE,36,CA-APSRG,0.8932298199518522,0.8668728695871734,0.3827053840151599,0.9889773327131232,0.5309902176854967,0.3614613218224409,0.0110226672868768,0.61729461598484,0.6858413583641416,0.5309902176854967
DRIVE,37,APSRG Baseline,0.8874534522373738,0.8876777251184834,0.1298845393710342,0.9976102246086364,0.2266114152626962,0.1277844107112399,0.0023897753913635,0.8701154606289657,0.5637473819898353,0.2266114152626962
DRIVE,37,CA-APSRG,0.8874534522373738,0.8876777251184834,0.1298845393710342,0.9976102246086364,0.2266114152626962,0.1277844107112399,0.0023897753913635,0.8701154606289657,0.5637473819898353,0.2266114152626962
DRIVE,38,APSRG Baseline,0.895386873187637,0.8893024761288234,0.1929627418618534,0.9965410347565324,0.3171168051708218,0.1884366105414766,0.0034589652434676,0.8070372581381465,0.5947518883091929,0.3171168051708218
DRIVE,38,CA-APSRG,0.8952631020581371,0.888798569338319,0.191979492221793,0.9965410347565324,0.3157560355781448,0.1874764239909468,0.0034589652434676,0.808020507778207,0.5942602634891627,0.3157560355781448
DRIVE,39,APSRG Baseline,0.916715026817902,0.8100356059607016,0.4333639057429095,0.9855307565591224,0.564645861102174,0.3933843542860802,0.0144692434408774,0.5666360942570905,0.709447331151016,0.564645861102174
DRIVE,39,CA-APSRG,0.9166270992702014,0.8098256735340729,0.4326231127416396,0.9855357788581302,0.5639657868113676,0.3927244780325349,0.0144642211418699,0.5673768872583603,0.7090794457998849,0.5639657868113676
DRIVE,40,APSRG Baseline,0.92239199203433,0.8765935747067822,0.3438,0.9940091298880054,0.4938945553799741,0.3279282716520412,0.0059908701119946,0.6562,0.6689045649440026,0.4938945553799741
DRIVE,40,CA-APSRG,0.9223435283336416,0.8764549724321012,0.34336,0.9940091298880054,0.4934184054722078,0.3275085845097291,0.0059908701119946,0.65664,0.6686845649440027,0.4934184054722078
STARE,im0001,APSRG Baseline,0.9161157024793388,0.0710735586481113,0.0042308944051599,0.995204015386155,0.0079863729021808,0.0040091959179096,0.0047959846138449,0.99576910559484,0.4997174548956574,0.0079863729021808
STARE,im0001,CA-APSRG,0.9161157024793388,0.0710735586481113,0.0042308944051599,0.995204015386155,0.0079863729021808,0.0040091959179096,0.0047959846138449,0.99576910559484,0.4997174548956574,0.0079863729021808
STARE,im0002,APSRG Baseline,0.9256906729634002,0.1009533121486189,0.014642793830881,0.9906955564831328,0.0255759227148872,0.0129536116425681,0.0093044435168671,0.9853572061691188,0.5026691751570069,0.0255759227148872
STARE,im0002,CA-APSRG,0.9256906729634002,0.1009533121486189,0.014642793830881,0.9906955564831328,0.0255759227148872,0.0129536116425681,0.0093044435168671,0.9853572061691188,0.5026691751570069,0.0255759227148872
STARE,im0003,APSRG Baseline,0.9393223140495868,0.4382456140350877,0.0492799368711777,0.9959789529203452,0.0885972690193296,0.0463519631856305,0.0040210470796549,0.9507200631288224,0.5226294448957615,0.0885972690193296
STARE,im0003,CA-APSRG,0.9393223140495868,0.4382456140350877,0.0492799368711777,0.9959789529203452,0.0885972690193296,0.0463519631856305,0.0040210470796549,0.9507200631288224,0.5226294448957615,0.0885972690193296
STARE,im0004,APSRG Baseline,0.9381676505312868,0.8127777110604059,0.2155757286192068,0.9960240241771976,0.340768339962741,0.2053771924500819,0.0039759758228025,0.7844242713807931,0.6057998763982022,0.340768339962741
STARE,im0004,CA-APSRG,0.9381676505312868,0.8127777110604059,0.2155757286192068,0.9960240241771976,0.340768339962741,0.2053771924500819,0.0039759758228025,0.7844242713807931,0.6057998763982022,0.340768339962741
STARE,im0005,APSRG Baseline,0.9262432113341204,0.8417875571998832,0.2259978566014062,0.9957818831231195,0.3563303659742829,0.2167895291108771,0.0042181168768803,0.7740021433985937,0.610889869862263,0.3563303659742829
STARE,im0005,CA-APSRG,0.9262432113341204,0.8417875571998832,0.2259978566014062,0.9957818831231195,0.3563303659742829,0.2167895291108771,0.0042181168768803,0.7740021433985937,0.610889869862263,0.3563303659742829
STARE,im0044,APSRG Baseline,0.9502290436835892,0.6831114591490473,0.5323433685923515,0.9815128780418472,0.5983765862581456,0.4269168026101141,0.0184871219581527,0.4676566314076485,0.7569281233170995,0.5983765862581456
STARE,im0044,CA-APSRG,0.9502573789846516,0.6834682684774093,0.5323433685923515,0.9815433345854356,0.5985134362492853,0.427056135770235,0.0184566654145643,0.4676566314076485,0.7569433515888936,0.5985134362492853
STARE,im0077,APSRG Baseline,0.9510153482880755,0.8805952930318413,0.4497805014584131,0.9946862991228544,0.5954326501160364,0.4239260226042042,0.0053137008771456,0.5502194985415869,0.7222334002906338,0.5954326501160364
STARE,im0077,CA-APSRG,0.9510153482880755,0.8805952930318413,0.4497805014584131,0.9946862991228544,0.5954326501160364,0.4239260226042042,0.0053137008771456,0.5502194985415869,0.7222334002906338,0.5954326501160364
STARE,im0081,APSRG Baseline,0.9492349468713104,0.6640716231996886,0.6475407243397122,0.973573880092374,0.6557020002242044,0.4877653617974316,0.0264261199076259,0.3524592756602878,0.810557302216043,0.6557020002242044
STARE,im0081,CA-APSRG,0.9492774498229044,0.6644595910418695,0.6475407243397122,0.9736198119346235,0.6558910692831398,0.4879746382857006,0.0263801880653763,0.3524592756602878,0.8105802681371679,0.6558910692831398
STARE,im0082,APSRG Baseline,0.9356009445100354,0.9363886077779384,0.194446112278595,0.9988723442425484,0.3220225221865911,0.1919111111111111,0.0011276557574514,0.805553887721405,0.5966592282605717,0.3220225221865911
STARE,im0082,CA-APSRG,0.9356009445100354,0.9363886077779384,0.194446112278595,0.9988723442425484,0.3220225221865911,0.1919111111111111,0.0011276557574514,0.805553887721405,0.5966592282605717,0.3220225221865911
STARE,im0139,APSRG Baseline,0.94787012987013,0.7374534210734957,0.546231318084388,0.9829936601762004,0.6275998178229847,0.4573008849557522,0.0170063398237996,0.453768681915612,0.7646124891302941,0.6275998178229847
STARE,im0139,CA-APSRG,0.947922077922078,0.7382483722407496,0.5459964177702088,0.9830706932721862,0.6277322980842265,0.4574415744157442,0.0169293067278138,0.4540035822297912,0.7645335555211975,0.6277322980842265
STARE,im0162,APSRG Baseline,0.9441770956316412,0.6383329807488893,0.4999005964214711,0.9782670599003356,0.5606986899563319,0.3895631067961165,0.0217329400996643,0.5000994035785288,0.7390838281609033,0.5606986899563319
STARE,im0162,CA-APSRG,0.9441652892561984,0.6383501312780554,0.4994698475811795,0.9782873995728668,0.5604342491727702,0.3893078512396694,0.0217126004271331,0.5005301524188204,0.7388786235770233,0.5604342491727702
STARE,im0163,APSRG Baseline,0.9476953955135772,0.7399058482708673,0.4990992641446062,0.9852949079844094,0.5961015991101872,0.4246045146375042,0.0147050920155905,0.5009007358553937,0.7421970860645078,0.5961015991101872
STARE,im0163,CA-APSRG,0.9476953955135772,0.7399058482708673,0.4990992641446062,0.9852949079844094,0.5961015991101872,0.4246045146375042,0.0147050920155905,0.5009007358553937,0.7421970860645078,0.5961015991101872
STARE,im0235,APSRG Baseline,0.944193624557261,0.8209445585215606,0.4772021962282167,0.9898289005414737,0.6035628019323671,0.4322162162162162,0.0101710994585263,0.5227978037717832,0.7335155483848452,0.6035628019323671
STARE,im0235,CA-APSRG,0.9442172373081464,0.8213193334855056,0.4772021962282167,0.9898548207745484,0.6036640606650338,0.4323200768953502,0.0101451792254515,0.5227978037717832,0.7335285085013826,0.6036640606650338
STARE,im0236,APSRG Baseline,0.9428524203069658,0.829562383612663,0.4645203336809176,0.9904943656852052,0.5955548128342246,0.4240498798219937,0.0095056343147946,0.5354796663190824,0.7275073496830615,0.5955548128342246
STARE,im0236,CA-APSRG,0.9428500590318772,0.8298308559712968,0.464259645464025,0.9905177338110815,0.5954096387556209,0.4239026944682472,0.0094822661889183,0.535740354535975,0.7273886896375533,0.5954096387556209
STARE,im0239,APSRG Baseline,0.9465832349468714,0.7932803498591312,0.5158458888190096,0.987294826699472,0.6251656945917285,0.4547207558994384,0.012705173300528,0.4841541111809904,0.7515703577592407,0.6251656945917285
STARE,im0239,CA-APSRG,0.946500590318772,0.7930990899898888,0.5147521260014766,0.9873077489668648,0.6243056361616396,0.4538112916445687,0.0126922510331352,0.4852478739985234,0.7510299374841707,0.6243056361616396
STARE,im0240,APSRG Baseline,0.9258134592680048,0.892465980750083,0.3109173739102282,0.9957397233975968,0.4611717088564176,0.299690167844326,0.0042602766024031,0.6890826260897718,0.6533285486539125,0.4611717088564176
STARE,im0240,CA-APSRG,0.9258134592680048,0.892465980750083,0.3109173739102282,0.9957397233975968,0.4611717088564176,0.299690167844326,0.0042602766024031,0.6890826260897718,0.6533285486539125,0.4611717088564176
STARE,im0255,APSRG Baseline,0.9429893742621016,0.8943084771020806,0.4116560694404136,0.9952178051177784,0.5637940379403794,0.3925579289002943,0.0047821948822215,0.5883439305595863,0.7034369372790961,0.5637940379403794
STARE,im0255,CA-APSRG,0.9429893742621016,0.8943084771020806,0.4116560694404136,0.9952178051177784,0.5637940379403794,0.3925579289002943,0.0047821948822215,0.5883439305595863,0.7034369372790961,0.5637940379403794
STARE,im0291,APSRG Baseline,0.9494262101534828,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
STARE,im0291,CA-APSRG,0.9494262101534828,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0
STARE,im0319,APSRG Baseline,0.9630814639905548,0.653746465598492,0.3041381200328857,0.9927477760915968,0.4151423334455542,0.2619429758308157,0.0072522239084033,0.6958618799671142,0.6484429480622412,0.4151423334455542
STARE,im0319,CA-APSRG,0.9630814639905548,0.653746465598492,0.3041381200328857,0.9927477760915968,0.4151423334455542,0.2619429758308157,0.0072522239084033,0.6958618799671142,0.6484429480622412,0.4151423334455542
STARE,im0324,APSRG Baseline,0.9289067296340024,0.2268559597752144,0.0271398747390396,0.9933862802000816,0.04847986852917,0.0248421052631578,0.0066137197999185,0.9728601252609604,0.5102630774695606,0.04847986852917
STARE,im0324,CA-APSRG,0.9289067296340024,0.2268559597752144,0.0271398747390396,0.9933862802000816,0.04847986852917,0.0248421052631578,0.0066137197999185,0.9728601252609604,0.5102630774695606,0.04847986852917
