experiment,experiment_label,dataset,output_method,metric,n_images,mean,std,median,min,max
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,accuracy,28,0.9197135379427046,0.005993057751825491,0.9202567150483818,0.9090058808808807,0.9328797547547548
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,balanced_accuracy,28,0.821338503823128,0.024432272657707112,0.8179560282804905,0.7711613933994179,0.8822813916340881
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,dice,28,0.5468726758647625,0.03348569008166832,0.5400406333781872,0.4843004390150792,0.6304531284983552
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,f1_score,28,0.5468726758647625,0.03348569008166832,0.5400406333781872,0.4843004390150792,0.6304531284983552
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,iou,28,0.37705738029349173,0.032214559178481546,0.369905448215921,0.3195227151087743,0.4603370221327967
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,precision,28,0.4500805098541602,0.049781223269352255,0.45432582630197904,0.3639623808712647,0.5622372417677469
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,recall,28,0.7066402187334172,0.050732926161706965,0.6986131981211633,0.6060088129256243,0.8340195415719289
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,APSRG,specificity,28,0.9360367889128388,0.006713704651218732,0.9352344526598373,0.9214303197032776,0.9503919067857944
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,accuracy,28,0.9234534385576053,0.005439212801380139,0.9232691024357691,0.9130484651317984,0.9359797297297298
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,balanced_accuracy,28,0.822392300743565,0.024273459946575583,0.8198006500554302,0.7718496570517228,0.8824429118708346
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,dice,28,0.5577805861383672,0.034948246342199535,0.5521928685741736,0.5015172345458824,0.6404722030285641
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,f1_score,28,0.5577805861383672,0.034948246342199535,0.5521928685741736,0.5015172345458824,0.6404722030285641
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,iou,28,0.38754769554650015,0.03408676414744498,0.38140317976774996,0.3346833517927694,0.4710990128008545
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,precision,28,0.4663994235840992,0.054155749654357196,0.4723529808069953,0.3819476456222599,0.5838888947032412
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,recall,28,0.7045570762972958,0.05147127392522367,0.6962334540394607,0.6025637601815996,0.8336713164956268
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,CHASEDB1,CA-APSRG,specificity,28,0.9402275251898342,0.007044296396152797,0.9412024864975702,0.9277412666135684,0.954684246338803
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,accuracy,20,0.9246445816142319,0.016883759153181962,0.9272366278115701,0.8791561307173502,0.9473728268436032
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,balanced_accuracy,20,0.826406659930195,0.026207385065477734,0.8303158922912524,0.7658287380545126,0.8637501583502702
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,dice,20,0.6969852491488083,0.06322141668882852,0.7148510297927447,0.4963930234681764,0.7580269421655019
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,f1_score,20,0.6969852491488083,0.06322141668882852,0.7148510297927447,0.4963930234681764,0.7580269421655019
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,iou,20,0.5380631545901573,0.0686922861528875,0.556241738362224,0.3301348232721972,0.6103408905561899
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,precision,20,0.7111865145134497,0.10991399061901999,0.7262441534357581,0.4113071638267607,0.869684654173252
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,recall,20,0.6942500180842971,0.04907961981530866,0.7020668683022693,0.6047625278032186,0.7754937930341258
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,APSRG,specificity,20,0.9585633017760928,0.019098742352164768,0.9625727508815203,0.9057939779051014,0.981726654389455
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,accuracy,20,0.9249377523142848,0.016636600955992453,0.9273048205707417,0.8796732504480974,0.94731114577
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,balanced_accuracy,20,0.8258830317729411,0.02632631507191297,0.8301237606069921,0.7645691151046959,0.8635963251633847
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,dice,20,0.6972440571513994,0.06283383089673154,0.7147453451883721,0.4960816341512654,0.7571628728653522
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,f1_score,20,0.6972440571513994,0.06283383089673154,0.7147453451883721,0.4960816341512654,0.7571628728653522
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,iou,20,0.5383268533640979,0.06820052451218696,0.5561137655791127,0.3298594161866641,0.6092213181714211
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,precision,20,0.7131806110324758,0.10903390792937616,0.7284905817488921,0.4123821438379154,0.8698091186325816
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,recall,20,0.6926469838614456,0.04935509618719865,0.7010416189498938,0.6043299160652894,0.774388098708348
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,DRIVE,CA-APSRG,specificity,20,0.9591190796844364,0.01872856024659355,0.9627608669870942,0.9067287248211632,0.981753038082222
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,accuracy,20,0.928647225501771,0.024467691536872744,0.9347556080283352,0.874866587957497,0.9637260920897284
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,balanced_accuracy,20,0.8858979690794252,0.02759158907658915,0.8891196714954285,0.8315570120436053,0.9330804163177322
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,dice,20,0.6412625683359312,0.11571799217100992,0.6675706885575279,0.3871666605810542,0.7927023452891804
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,f1_score,20,0.6412625683359312,0.11571799217100992,0.6675706885575279,0.3871666605810542,0.7927023452891804
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,iou,20,0.481612298204093,0.11973025861340691,0.5010214485139866,0.2400537309828543,0.656592301157956
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,precision,20,0.5355523636870617,0.14005200435266205,0.5653598101681865,0.248842230427436,0.7102405996856487
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,recall,20,0.8348488510243893,0.048524686190713054,0.8304328794495528,0.7463927376970855,0.914546056991385
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,APSRG,specificity,20,0.9369470871344611,0.026786138553608053,0.9427560193396206,0.8732721186225695,0.96933325485158
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,accuracy,20,0.930386186540732,0.022052338792797884,0.9355501770956317,0.8797331759149941,0.9637898465171192
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,balanced_accuracy,20,0.886575886536615,0.027173962582796942,0.8898621934355913,0.8339643626899758,0.9331149653504872
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,dice,20,0.6453755105414309,0.11023143311838678,0.6684753967656749,0.4199542406729001,0.7929912660808056
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,f1_score,20,0.6453755105414309,0.11023143311838678,0.6684753967656749,0.4199542406729001,0.7929912660808056
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,iou,20,0.485332682970693,0.11554502906296407,0.5020435134381673,0.2657861256193919,0.6569888384369338
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,precision,20,0.5401371770165189,0.1355092813737171,0.5676851524908415,0.2767570771161623,0.7107046070460704
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,recall,20,0.8343212487412217,0.0486251291607215,0.8301690480905575,0.743780856824335,0.9143141153081512
a01_legacy_polling_bfs,A01 - Legacy percentile-polling seeds with BFS,STARE,CA-APSRG,specificity,20,0.9388305243320083,0.024186785747577474,0.9431218696362623,0.8785272655826424,0.96940235291709
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,accuracy,28,0.9361059348038515,0.01135993967737711,0.9341675008341674,0.9222774858191524,0.9613457207207208
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,balanced_accuracy,28,0.5698178447019825,0.06399397186994678,0.545508143013751,0.5106101896263078,0.7458769124986293
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,dice,28,0.2145043674051937,0.15457499002353273,0.16647478406301436,0.042827550491973,0.5576871636297493
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,f1_score,28,0.2145043674051937,0.15457499002353273,0.16647478406301436,0.042827550491973,0.5576871636297493
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,iou,28,0.12897458953031146,0.10625021978086698,0.09084688982184905,0.0218823591670415,0.3866617210682492
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,precision,28,0.7248800608144125,0.12053387299052613,0.7353254118800197,0.3243539202803329,0.8703170028818443
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,recall,28,0.14365962742897453,0.1317867675459763,0.0924914797214296,0.0220040442741592,0.5096708583497936
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,APSRG,specificity,28,0.9959760619749904,0.004146258112728679,0.9974702179804074,0.982082966647465,0.9995430977297034
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,accuracy,28,0.936103439749273,0.011354777021625939,0.9341675008341674,0.9222774858191524,0.961305055055055
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,balanced_accuracy,28,0.5697922878862322,0.06393722098641742,0.545508143013751,0.5106101896263078,0.7457497930258818
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,dice,28,0.21445881243726986,0.15448163072225757,0.16647478406301436,0.042827550491973,0.5574865165653625
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,f1_score,28,0.21445881243726986,0.15448163072225757,0.16647478406301436,0.042827550491973,0.5574865165653625
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,iou,28,0.1289329774934703,0.10615957815560248,0.09084688982184905,0.0218823591670415,0.3864688427299703
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,precision,28,0.7248586511007437,0.12054219973639056,0.7353254118800197,0.3243539202803329,0.8703170028818443
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,recall,28,0.1436082771341156,0.13167312345329185,0.0924914797214296,0.0220040442741592,0.5094166194042986
a02_harris_bfs,A02 - Harris polling seeds with BFS,CHASEDB1,CA-APSRG,specificity,28,0.9959762986383487,0.004145885519660049,0.9974702179804074,0.982082966647465,0.9995430977297034
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,accuracy,20,0.905045614179158,0.014241953454079501,0.9066308421098792,0.8799251352950005,0.9257128805908544
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,balanced_accuracy,20,0.6427768276536296,0.06279896356099321,0.659298572448823,0.5213566577790852,0.7313945823966083
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,dice,20,0.419952332724026,0.15053360652705067,0.4751544867140969,0.0990253701361505,0.6008758991581383
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,f1_score,20,0.419952332724026,0.15053360652705067,0.4751544867140969,0.0990253701361505,0.6008758991581383
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,iou,20,0.2761653454848039,0.11514478458418115,0.3117192683189004,0.0520918946420883,0.4294657627558467
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,precision,20,0.8267124634881948,0.14730235028814787,0.8679087455635157,0.2575464396284829,0.9480806766428108
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,recall,20,0.2939104885576037,0.12851671235690468,0.3235018648074076,0.0612968591691995,0.4830090955027792
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,APSRG,specificity,20,0.9916431667496555,0.005767705949084239,0.9933832514703427,0.9797800692904372,0.9979550835904428
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,accuracy,20,0.9049933891120279,0.014257170949614758,0.9066308421098792,0.8797794669421123,0.925668970483626
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,balanced_accuracy,20,0.6425662181630172,0.06275047833100507,0.6591058746800602,0.5213566577790852,0.7309998123107062
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,dice,20,0.4194787495236648,0.15047393964175676,0.4747111288297581,0.0990253701361505,0.6008758991581383
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,f1_score,20,0.4194787495236648,0.15047393964175676,0.4747111288297581,0.0990253701361505,0.6008758991581383
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,iou,20,0.2757718072740407,0.11506482080794757,0.31134504630676774,0.0520918946420883,0.4294657627558467
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,precision,20,0.8266097065871663,0.14725837230498476,0.8677374856743609,0.2575464396284829,0.947992700729927
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,recall,20,0.2934847087924309,0.12841837679388027,0.3231164692698822,0.0612968591691995,0.4822195553309752
a02_harris_bfs,A02 - Harris polling seeds with BFS,DRIVE,CA-APSRG,specificity,20,0.9916477275336033,0.0057638345846296795,0.9933832514703427,0.9797800692904372,0.9979550835904428
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,accuracy,20,0.9407604486422668,0.011355161926146187,0.9435832349468714,0.9161157024793388,0.9630814639905548
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,balanced_accuracy,20,0.6551021022970451,0.10425644385816339,0.6783827429665044,0.4997174548956574,0.810557302216043
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,dice,20,0.40440316971888723,0.2412364448033043,0.5109351994063748,0.0,0.6557020002242044
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,f1_score,20,0.40440316971888723,0.2412364448033043,0.5109351994063748,0.0,0.6557020002242044
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,iou,20,0.2788744663297772,0.1777826091253416,0.34462663732022125,0.0,0.4877653617974316
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,precision,20,0.6327930580781549,0.2985222390595758,0.7386796346721815,0.0,0.9363886077779384
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,recall,20,0.319524447624904,0.21366917778145053,0.36128672167532094,0.0,0.6475407243397122
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,APSRG,specificity,20,0.9906797569691863,0.007115538730774245,0.9930670281458391,0.973573880092374,1.0
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,accuracy,20,0.9407629279811097,0.011357751440320477,0.94357733175915,0.9161157024793388,0.9630814639905548
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,balanced_accuracy,20,0.6550574990868402,0.10421589442361177,0.6783827429665044,0.4997174548956574,0.8105802681371679
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,dice,20,0.40436766895647364,0.24120705231107933,0.5108029790145939,0.0,0.6558910692831398
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,f1_score,20,0.40436766895647364,0.24120705231107933,0.5108029790145939,0.0,0.6558910692831398
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,iou,20,0.2788385290608998,0.17775191124226422,0.3444990095419977,0.0,0.4879746382857006
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,precision,20,0.63289400139417,0.29855892834436704,0.7390771102558085,0.0,0.9363886077779384
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,recall,20,0.3194234426154592,0.21357485780139362,0.36128672167532094,0.0,0.6475407243397122
a02_harris_bfs,A02 - Harris polling seeds with BFS,STARE,CA-APSRG,specificity,20,0.9906915555582211,0.007100910868218291,0.9930670281458391,0.9736198119346235,1.0
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,accuracy,28,0.925557402640736,0.004396467718113703,0.9261751334668002,0.916382007007007,0.934055930930931
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,balanced_accuracy,28,0.7886606605291897,0.02804810441344847,0.7843302128601508,0.737684693644101,0.850916010250385
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,dice,28,0.5361253536144472,0.03187397013277458,0.5280888293146682,0.4920251527571554,0.6013351235840315
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,f1_score,28,0.5361253536144472,0.03187397013277458,0.5280888293146682,0.4920251527571554,0.6013351235840315
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,iou,28,0.36686744493123696,0.03002334531123542,0.35878082103152853,0.3262820687339486,0.4299351000540833
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,precision,28,0.47389218933415195,0.055505996226985446,0.47814931918113934,0.3682943568626246,0.583329330387165
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,recall,28,0.6291447907714783,0.06108276777093181,0.619209836790894,0.5255441313927093,0.7710932219013089
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,APSRG,specificity,28,0.948176530286901,0.007362370468300341,0.949865445268661,0.930738798599461,0.9604537160194534
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,accuracy,28,0.9271051929906096,0.004352919536978864,0.9279451326326326,0.9175143893893892,0.935547005338672
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,balanced_accuracy,28,0.7889806143098456,0.02815785471793746,0.7849380313661432,0.7372688701369448,0.8511876310205315
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,dice,28,0.5408761892914746,0.032356121755077974,0.5333785051054531,0.4971008676639497,0.6065497597148404
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,f1_score,28,0.5408761892914746,0.032356121755077974,0.5333785051054531,0.4971008676639497,0.6065497597148404
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,iou,28,0.3713415258326868,0.030681076502849958,0.3636793579882913,0.3307612979264115,0.4352862715720041
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,precision,28,0.482132365948381,0.05719439714986808,0.48662599390714867,0.3741797045894877,0.5943000735474381
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,recall,28,0.6280358121675336,0.06138210220979643,0.6185230539678208,0.5230871945520096,0.7700280628443844
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,CHASEDB1,CA-APSRG,specificity,28,0.9499254164521576,0.007437562310573734,0.9514580145692793,0.9323471991966786,0.9622773334609864
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,accuracy,20,0.8907499238403702,0.01223777092105049,0.8924870400853216,0.8584494296344665,0.911276707992614
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,balanced_accuracy,20,0.7607292241250405,0.024454015163000078,0.7624992375209085,0.6895426458964002,0.7985387578163258
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,dice,20,0.571502669759146,0.05996055185137988,0.5765013884359773,0.3926973263640808,0.6455805131627474
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,f1_score,20,0.571502669759146,0.05996055185137988,0.5765013884359773,0.3926973263640808,0.6455805131627474
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,iou,20,0.4022934023223331,0.05579004671007141,0.40498919774243003,0.2443207074842664,0.4766473898498483
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,precision,20,0.5629987853184975,0.0905594491287636,0.5595243836974646,0.3318187595322827,0.7365904929816234
a03_fuzzy_srg_bfs,A03 - Fuzzy SRG seeds with BFS,DRIVE,APSRG,recall,20,0.5869050447908395,0.041732528076426544,0.5858693624336718,0.4809339596573639,0.6483702553972062
